frame_number,timestamp_ms,angle_left_ankle,angle_left_elbow,angle_left_hip,angle_left_knee,angle_left_shoulder,angle_lower_back,angle_right_ankle,angle_right_elbow,angle_right_hip,angle_right_knee,angle_right_shoulder,angle_upper_back,speed_center_of_mass,speed_left_ankle,speed_left_elbow,speed_left_heel,speed_left_hip,speed_left_knee,speed_left_shoulder,speed_left_wrist,speed_nose,speed_right_ankle,speed_right_elbow,speed_right_heel,speed_right_hip,speed_right_knee,speed_right_shoulder,speed_right_wrist,velocity_center_of_mass_x,velocity_center_of_mass_y,velocity_left_hip_x,velocity_left_hip_y,velocity_left_wrist_x,velocity_left_wrist_y,velocity_right_hip_x,velocity_right_hip_y,velocity_right_wrist_x,velocity_right_wrist_y
164,5467.445394112061,,167.2118731092297,,,163.97645008230901,,,172.08447479510406,,,155.59779590989336,179.99912878810258,50.92951137313859,388.43447942657843,24.83926017340081,433.90552795205485,70.23725473368157,157.87355338092263,39.984658007522796,32.06600561150491,89.66727806582198,162.17011620703576,104.82558087168438,364.18448515876776,89.4411116477293,376.60916603985316,73.20269908831771,30.854481683524174,30.358174233979234,-40.892497916928626,-27.097179889339376,-64.7998055133567,-8.496671537272425,30.91982032070641,87.81352835729784,-16.985190320500553,5.062216623032167,30.43637630895678
165,5500.783475783476,,165.424679168109,,,164.1871953147131,,,171.34597578929973,,,154.16717296621243,179.9991350409119,74.68277340016382,201.36908471041278,61.78857999052574,230.0170498231088,108.40790680584003,236.6450970387044,48.1472676296405,39.450505850723346,116.18306367394173,86.75351159909705,133.32017627493573,120.47693904300861,68.8153113258422,220.812253200239,84.86819584223834,25.039406162782672,13.586242795584802,-73.43657569249562,-27.359140749552232,-104.89876870330694,-25.137300726321836,30.404909538961242,54.531626340721836,-41.974382681684304,10.649642243444402,22.661795627695597
166,5534.1215574548905,,161.7803865881621,,,168.55999529506707,,,177.92008077630936,,,162.72722631306686,179.99914855820577,25.56330471112423,1196.9515871118733,93.08467121836551,1337.1024366614934,18.128883397229462,115.6061468890072,57.543759797090935,32.40832397521114,215.95216475009084,460.8672050266591,226.9939551608533,268.3933993028798,61.55766189208325,213.6363857998723,86.41094885917106,82.09383027305189,25.490014611817276,-1.9343481700893417,-9.477576576496967,-15.454188929444925,-25.578514902429728,19.90072959135985,60.45760580013152,11.585492589266241,81.25227772091006,11.724518500337437
167,5567.459639126305,,160.16415411892135,,,168.46271798532854,,,175.00591762669578,,,160.54581966091436,179.9991391116204,40.37771458945116,714.7877414156856,64.67136117100735,772.1903963708052,60.84932229981312,338.7241617706795,58.31816156901612,33.80977220070994,241.19911591246813,406.20835587465837,199.30132993087275,516.8403489931517,24.572672937931003,85.49424684711427,43.22193345422895,60.80181185531559,35.79370117377665,-18.686112269532085,58.55887229244622,-16.537790063473086,-31.24864806715978,-12.90824117526049,13.02853005510707,-20.834434475591085,60.74338128400009,2.6649493570766496
168,5600.79772079772,,159.3938589411114,,,169.44768188886997,,,178.17418333065572,,,159.54342907218535,179.99913819299846,55.14421789393744,525.8110146924271,31.940607111421905,571.4690879283364,75.90523583025842,303.4093318433208,101.47483584426355,17.85576950706516,161.67899951764943,479.5416133913156,153.70836544355353,461.3232139973781,34.44148789070893,79.00660206241548,75.93274706606053,45.55985199263682,54.72182151072896,-6.81226964248855,75.51102250445146,-7.725950218540807,-11.830075210595195,-13.37452149428528,33.93262051700646,-5.898589066436294,45.22332668372359,5.527281180488947
169,5634.135802469135,,155.90553502382548,,,171.940242786879,,,172.00402791925006,,,164.30632547922696,179.9991218557241,160.36837339793976,1298.1298292766478,8.858804735523051,1378.5317755861936,207.64738735514743,714.3789297339614,131.654072102535,11.765515169969957,81.78607356215909,227.0472852026678,55.69901303559699,330.3652609253997,113.62046210824755,28.87856950836688,83.8141329319369,44.389089646262114,124.62546560197555,-100.92823445296088,166.77638401487346,-123.70559894500373,-3.477256872972826,-11.239930242406153,82.47454718907765,-78.15086996091803,-44.041606439618434,-5.54330062703213
170,5667.473884140551,,155.13135643764514,,,170.69272650729675,,,172.84748060583394,,,165.33766542056247,179.99913076743636,120.1397515357141,752.2323090162469,4.514764108967465,772.4636837899326,144.46628826289776,565.2782526739443,94.57773936378958,12.052855113911244,21.7919929886033,55.10961125338596,89.58665931630158,36.32200700791741,96.1142764146721,98.20779325150198,124.9342745817608,74.77164379105204,115.18103640705343,-34.15975338406516,136.71267438420475,-46.69210968865168,10.106089549464661,-6.56797308270501,93.64939842990212,-21.62739707947864,72.39066316707574,-18.71872328570928
171,5700.811965811965,,158.98560202690373,,,165.98433888703008,,,172.7441389948662,,,165.43731584330587,179.99914293839925,95.84070407078787,615.4551313630859,22.055416256705247,619.5215728146754,122.97192878628033,389.00763079577126,40.78198316855376,18.358148003210385,35.60443716546646,95.31078059583362,91.63296542642284,154.40020128321743,68.96578109097656,42.696698346369054,103.48385220811298,48.64815086546516,91.50415138545632,-28.503172385049098,115.90512969388257,-41.08644764471931,14.416214611910293,11.366369445479132,67.10317307703008,-15.919897125378887,47.788226015291706,-9.10648323670868
172,5734.15004748338,,162.34974071770506,,,162.16529392272807,,,179.90107557757898,,,163.56183350680018,179.99915932034355,22.137858510342895,218.0040254040383,22.82090139782003,238.64932590557927,16.11709863361901,60.110360105198914,79.08438657704419,24.159463098644018,36.18565481958211,496.19184330274396,91.67644552779159,494.98861460838657,30.74724322533921,325.5492590031392,78.95476412362281,93.13292466490034,3.1119920371723495,21.918035609619245,9.20016839283176,13.233207090850774,11.199953141434548,21.406557566419046,-2.976184318487061,30.60286412838772,92.99353082165422,-5.093611877641351
173,5767.488129154795,,150.8375202970868,,,171.35115717426007,,,178.3740294954231,,,163.8365696195394,179.9991261139797,50.046712045195825,497.00009815834323,58.19012428678439,540.9211360271934,62.24746174041186,322.80129352510863,20.656135620186593,14.689295235210212,41.42612700041175,266.89906836622407,217.39483484625987,251.3017784783036,47.7890766275274,299.6113718233901,52.75671856654284,110.41875309331468,-8.131728520710539,-49.381660338633935,12.89143505946742,-60.89792603390999,8.738357785454063,11.80747634850749,-29.1548921008885,-37.865394643357874,106.41532398631915,-29.463194931458418
174,5800.826210826211,,147.50222129570557,,,168.95200832296914,,,179.23470268310555,,,164.98337563610178,179.99917488530215,55.46311194527701,200.9977200082248,185.21375473409248,218.42036801397043,73.98369552908912,346.5326757979963,97.76499810652379,7.191322508427201,56.43548066083314,120.35900476099609,33.631354022005794,46.19369230143782,43.66656118574205,256.87721325069697,47.054837281271986,109.19985505467685,-38.83811117084494,-39.594922746930806,-63.55736870623742,-37.86882738190284,5.989377849412056,-3.9802603428901357,-14.11885363545246,-41.32101811195877,105.52452833390002,-28.092388005834618
175,5834.164292497626,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
176,5867.50237416904,,135.60316083866115,,,89.25840441790977,,,132.07296028259856,,,41.0261754616944,179.998805564261,2238.5262550188986,1010.4469152089723,230.10750058497956,868.5954067752874,2353.9678132485124,1598.7939451359857,648.4323220962611,90.60593259325229,253.74829023493336,659.8191471506252,95.38178866899925,622.2671205544539,2141.2400388326314,1210.4017691225538,605.6311140569076,146.19236652496969,313.1835411423853,-2216.5098384546936,527.7153256102142,-2294.053399754698,-78.5158487351731,45.21832060667885,98.65175667455641,-2138.9662771546896,69.40353699447661,128.66762251175464
177,5900.840455840455,,145.1331017344785,,,76.20969151485683,,,143.10398559256535,,,31.108434936582817,179.99882248641833,2024.8213281520807,1193.5739502051947,17.146977175624652,1064.9191973585866,2117.532096689185,1553.2128338818986,277.5532937452573,94.77014070884907,294.9798563277079,658.9533051264277,302.4088750902007,679.2600077449983,1948.1018208606968,1052.4898705279627,472.89436173405556,213.14716517508003,284.21916603074254,-2004.7745201394457,474.3383866975559,-2063.721220372087,-81.63105896473135,48.143013846991394,94.09994536392914,-1945.8278199068045,36.927470351331785,209.92397660968686
178,5934.178537511871,,163.35783367862078,,,53.64390614124744,,,146.98192973562863,,,35.49376930215154,179.9989934077505,1921.341105606415,782.9820278007147,43.53332242660951,613.8489458138432,2002.6587021826776,1536.7903886744314,170.45785479127753,99.56758518819889,357.0776147662373,731.9784448845323,152.8778782428166,700.3031640786706,1856.0247621695578,1063.0635178957928,534.7525999527484,204.48851126473556,85.85879830209774,-1919.4217647111855,264.3674244790348,-1985.1326762466856,-86.13234465489988,49.949206444735275,-92.64982787483932,-1853.710853175685,35.9201761345428,201.3089471079994
179,5967.516619183286,,179.4013723439692,,,37.368656131678314,,,144.37088396975034,,,38.100535245878675,179.9991044561519,468.0118827184052,409.38573978582025,356.7058706848692,423.30259831595663,561.3025881552886,436.7380004170429,887.0501393490962,2.958874708591922,390.3804130386943,228.3806495505322,209.3449689036274,253.0335525397689,387.1490429415798,249.4697683647435,550.119492344127,64.58088700121267,-333.8942182418917,327.9478211396781,-449.52419248677916,336.1377631848804,-1.3873627375646325,-2.613458278902133,-218.26424399700417,319.7578790944758,18.83865458862409,61.772130116695116
180,6000.854700854701,,177.32362082394238,,,34.94046457352867,,,150.6743107755686,,,36.073053651732096,179.99915983857855,573.3490910935489,1191.2891470650538,103.50539126839503,1222.0544135166235,714.4794039230833,883.1270231563093,751.1962238805753,31.32773732355473,154.31983631401906,528.8726745027918,105.57093270023819,598.3071912023287,455.7815921750289,375.50013198294465,402.88107088277593,33.041624254314094,-446.3928912952914,359.8090700063419,-620.5949324214073,354.03777832761483,2.8432729729490904,-31.198444265939628,-272.19085016917546,365.58036168506897,31.829853612054638,-8.866191538560935
181,6034.1927825261155,,179.10755722242027,,,40.36584769659364,,,146.42567402541434,,,40.16379315891631,179.99911737146377,567.8032505829304,1015.4971904629928,79.84164603949434,998.3774230934198,638.5650781000064,829.2510651382247,530.7697754535762,35.93956681121803,281.96512730443993,576.6453749833136,37.562422561102515,614.2988691096224,508.8333345358628,519.8728357741547,170.27395803663208,47.98589589890052,-266.29222534504595,501.4867716035244,-369.0114553761506,521.1486398044636,6.078199959263098,-35.421856922431644,-163.57299531394133,481.8249034025852,27.267744085792465,-39.485647236582665
182,6067.530864197531,,178.86538678876568,,,53.3814620533911,,,146.2952894972679,,,34.98396039514848,179.99910543627914,583.318478196102,536.8715216040778,34.18287687689266,496.1354643740819,575.9585703981619,566.4398036664663,125.42936696184441,59.21785195563626,205.2595412448141,476.5226473248716,59.564194544398916,400.05075167610676,592.4533805459278,794.6279873368204,165.03876434301182,126.76739019619174,-98.38786489891203,574.9611074200147,-128.7199717745654,561.3906337671208,14.977789183251115,-57.292406315512174,-68.05575802325863,588.5315810729086,26.644702039880812,-123.93559242751657
183,6100.868945868946,,177.72722421162516,,,74.69392219590269,,,151.7301210132633,,,33.321452933696825,179.9991186624044,935.5335774566946,602.6731426081888,19.4483871793877,567.7019327243277,972.3137971023014,591.7653189840902,273.57856270930137,44.01299674228895,243.87891599876426,455.0531353813434,26.305383468436563,401.60582897000097,898.8067210173227,601.6539698414176,165.59732962218857,103.86358484233405,-43.93669336783786,934.5012795736675,-52.71527855811576,970.8837311655992,14.190619325658194,-41.662575597183064,-35.15810817755995,898.1188279817356,12.617888706665301,-103.09429247483554
184,6134.20702754036,,174.90533057187088,,,69.71632606097013,,,153.64226824083227,,,15.865411533000483,179.9991435152312,692.3764008816561,250.58215158240745,103.95450567716381,261.91339636236836,634.8124765003045,82.02531080508597,145.69244648681226,82.95922651373203,206.98571456495512,673.8550353833573,38.72512830107237,651.3162263008409,750.1780107287638,862.7989557220042,176.21266203384278,124.6943109079695,135.34719535486428,679.018569118259,111.53160624143457,624.9380618346551,57.82319351302781,-59.487070491928236,159.162784468294,733.099076401863,12.996991769725179,-124.01511753714165
185,6167.5451092117755,,172.73563350515815,,,70.82561179565504,,,153.0092880661985,,,18.513517756236208,179.99912639554196,423.25203922357946,477.26159157109146,22.73470180271388,507.9063279616811,442.2329351579478,98.26001049320327,192.38591145814277,92.83126495261553,218.83804807337862,114.71559709096171,18.960918028926493,168.56888742741327,409.86373262988707,69.52366898983841,142.07375703919078,96.4165956539986,82.83949020563954,415.0661484262336,38.27267476864103,440.5736843077075,78.10713830216287,-50.16890171161321,127.40630564263805,389.55861254475974,13.768714303865748,-95.42841518083168
186,6200.88319088319,,168.37425613893578,,,89.11260365416038,,,155.6406642576445,,,49.2938435343886,179.9991510617331,193.90580317826604,814.6118028051542,104.77452178012628,915.9144660102686,148.76039150716943,241.49049300358928,143.21475462831268,79.56899396958028,95.94949282966027,573.4675321993255,26.537186815601885,563.7918954906927,241.18498989379685,891.610786965128,206.56757854901517,115.70850482693318,182.20697286682173,66.33309539677563,145.31104080087184,31.84894822021102,72.91136669511555,-31.861534928209235,219.10290493277162,100.81724257334025,11.7084275384079,-115.11459861313104
187,6234.221272554605,,171.05081024024292,,,81.18560847981098,,,153.59303456119386,,,43.61934227552487,179.99916399166395,155.29403575143917,489.9453911640098,153.92840128094346,573.5916229798455,92.6605248391431,172.84272092370372,84.27629273334759,55.37648136251097,186.42548370383673,483.9263541825954,40.76649492988537,524.2925934458319,254.18987853074645,554.4935089463471,80.42423760932941,85.45154995140628,143.45414379420333,59.47391166083919,34.883274547803474,85.84363704019081,55.12892284754623,-5.2303492963492335,252.0250130406032,33.10418628148757,11.679463806934734,-84.64961614963286
188,6267.55935422602,,170.10079865241815,,,88.942775800953,,,152.0101121626881,,,98.75500271337792,179.99921720083486,377.2130892097916,542.7007729609948,131.1283910108906,594.0736291843881,364.03431914171557,353.71387796140533,182.46408890586162,96.44916575996093,226.75404503796472,471.7959874911209,53.60339554899784,470.5365907678653,429.7404947644448,459.7483458587074,56.21196185851937,46.45695708986745,69.62527044986561,370.731757994884,-57.58311636103913,359.45120701302903,91.23157049036998,31.29284457592624,196.83365726077037,382.0123089767389,4.959234466683133,-46.191501984177215
189,6300.897435897436,,173.16616879839833,,,89.71650041770734,,,149.89522183355012,,,100.02640025250011,179.99919351870724,275.472853467996,521.4444962099584,54.83914555221243,537.9567271985522,240.5286929207794,306.4697780783213,153.18470927865732,175.20494615190992,326.62693395284293,238.43169961475945,67.45215182401408,350.07768725946806,343.4693466799686,44.36226298203902,55.43839486069294,33.9262920875981,114.45533402403134,250.5698894744686,5.252089973800697,240.47134479826425,165.56409094310217,57.3175797315086,223.65857807426198,260.66843415067297,5.477363440814207,-33.481215398343195
190,6334.235517568851,,162.12983378079406,,,103.13781836123457,,,150.95993751438596,,,116.07328289401576,179.99924607097714,467.1458213432552,599.159319866445,179.5900282304479,637.6837306871436,480.47880606340027,481.03508030945136,249.3437402927294,119.1165747054422,215.0346572848747,58.47545588049684,52.49014551506175,113.84377901780975,469.13345433025455,434.9403825222349,80.7181933563856,80.4771456140531,-43.10704337075096,465.15266441276754,-128.21535920845514,463.0558332848831,112.16655559917407,40.092669835951135,42.00127246695322,467.24949554065205,58.50158846797707,-55.26422995852705
191,6367.573599240265,,163.8118843839774,,,103.22739946200811,,,150.62834186460665,,,104.914763986329,179.99922374836228,157.2028347371566,991.5279990634086,69.99199473632281,1034.865781648837,244.1340931997676,671.3604003978779,55.301845860436245,92.96082827704016,123.45330897215588,86.70745117099838,24.50574400515326,108.07887664203089,119.56737713154017,141.85284922579362,55.38135944371724,99.82012536247171,-51.31311213557595,148.59238127292926,-154.16879352384305,189.29722281606632,82.09158229515468,-43.61980869090552,51.542569252691145,107.88753972979221,54.17118879350022,-83.8423504684746
192,6400.91168091168,,167.2381921832053,,,93.32628718975914,,,155.24216297895285,,,112.69075178387043,179.9992629544639,92.02634792230114,1082.8598583969026,145.5922578432726,1055.1380257944522,173.24974818075768,829.2566957658812,151.2334613172714,131.84982483990825,86.3660393754874,210.27152350216917,41.026914374679066,162.51538707624434,22.539705610830836,183.72508469015963,67.43421675727028,143.33722989718444,-82.04749305946775,41.678022920635414,-144.8366792431891,95.06740551051922,36.73663154284748,-126.62857581604378,-19.258306875746403,-11.711359669248393,67.46875973206915,-126.46552073515781
193,6434.249762583096,,154.01175069935792,,,96.63963844107704,,,153.85007077268708,,,113.4667963436632,179.99931483188755,207.0943972593099,973.0258374983233,251.87762678556115,947.3851674778082,226.23752461767498,819.6573550017375,228.35121137247933,128.04050933481165,160.4815220267674,189.564073529727,47.665462921969144,195.76739018178844,213.14050212806376,360.7645330744418,28.979658269293743,160.96600749816054,-132.14010573268837,-159.45871513702474,-192.9959628405759,-118.05073431526014,48.07754151078477,-118.67148786880848,-71.28424862480082,-200.86669595878936,38.38466786367061,-156.32233635310587
194,6467.587844254511,,159.27323956656454,,,97.0432703450215,,,155.25720042991628,,,141.69478247866766,179.99930781279014,317.66647955752194,653.2321142182429,228.42800075483274,674.0744921777945,322.91382916621825,484.9267876459906,308.21856213915845,70.58287242567415,168.02315987804045,64.7718083504136,106.23707818331201,50.25940082860293,312.92301886722254,177.06119032062216,54.055961006115936,162.2288552332761,-315.88103000025285,-33.632828017412606,-322.191905269017,-21.58048298603075,7.219692798544413,-70.21266207568004,-309.5701547314886,-45.68517304879447,84.55028127798785,-138.45378798036694
195,6500.925925925926,,,,,,,,149.99463222422204,,,129.76923740146643,179.99925669356244,316.9426757293333,98.5473528574038,113.5537787830461,235.2762418364357,301.60267462193906,189.45749625927317,178.1872868098097,18.792888336843966,273.5806863223521,276.4743606705353,164.27242455228202,213.85249436280006,332.8627923264415,455.70402108757236,230.93988976102003,138.86601448596215,-279.2118195878901,149.97806339891457,-259.01975419137267,154.50870615518122,-16.482294123662772,-9.028102373265249,-299.4038849844075,145.44742064264796,91.9843056894337,-104.03200222070258
196,6534.26400759734,,,,,,,,144.74145530948027,,,133.46715080654045,179.99926536957432,280.85263385268746,471.813959637507,167.32840871631296,560.8115017886767,274.6750359546905,159.7750484093434,267.0654302482385,45.43550153260211,139.46286032761094,271.7628907989396,219.7213093284872,198.46056347943696,287.17591948877237,568.6047316254952,369.13250263287017,133.55451309239618,-270.0451203958718,77.16109701378565,-262.2765648859109,81.59276247533906,-7.186223597730978,-44.863604290365515,-277.81367590583267,72.72943155223226,108.25291183867222,-78.21838048563573
197,6567.602089268756,,,,,,,,146.03736477054517,,,127.11724716043507,179.99926733833524,10.572018973423523,549.1888503904873,25.538354056547497,644.4565126383575,38.036397705367065,239.00021854008358,188.71957535200445,53.66755022533968,252.0603787772301,211.57028465155776,158.76464829351187,148.7059752905215,28.69104499017568,384.4869503220207,323.48791304705674,146.87330112272747,10.570796529989675,-0.1607665885226588,24.883707166312345,-28.767493253011615,21.21882967724112,-49.29469762882808,-3.742114106332996,28.445960075966298,112.80150495691359,-94.06161311684367
198,6600.940170940171,,,,,,,,146.58608918592424,,,108.7485431648454,179.9992660187859,241.08100485650652,432.5461838581345,438.5305609206414,646.8192826205689,195.87085207359922,250.68824639055833,90.83629904135711,354.32072685629794,138.1190847868905,101.54452893212665,60.18412451986791,87.64418760772742,307.5515382545857,379.0236358292117,145.55696157563898,100.96493474472587,32.221507625419555,-238.91803060666635,-45.348192548296794,-190.5490281387979,62.31965191461748,348.7971308156307,109.7912077991359,-287.2870330745348,92.6536897057024,-40.11498263649342
199,6634.278252611586,,,,,,,,143.10204370157354,,,75.0306333305371,179.99920401734684,284.21491846847783,2091.067261880222,351.50144136224947,2314.6118407527706,191.58853147109656,239.76093450849018,324.4072681486115,212.33350971202478,670.0622290316733,72.62677195808986,26.79138343268079,123.19259172287471,383.6257285171764,610.5719635381749,276.12099781146753,351.774686993606,76.08080346637635,-273.8427125631685,90.01123193763394,-169.12759537201734,165.65967125696363,-132.8246688897106,62.15037499511875,-378.55782975431964,44.28361450703866,-348.97620534305986
200,6667.616334283001,,,,,,,,142.35045521538973,115.22488116369819,107.53145555755133,75.7268752814386,179.99922209038405,267.77331371628424,1501.6038534619638,667.2575787960603,1522.9348101199794,171.64337727832415,825.3640983557905,299.1412208580655,1115.2944989971945,499.55242709832595,34.78579320431373,38.4229487875847,149.00293511447796,364.4165336572478,310.98154559230676,202.2344344265336,169.76197144699154,59.0179474362959,-261.1884940402356,48.42510628846276,-164.6707564944675,-424.54233045269666,1031.3319684501184,69.61078858412904,-357.7062315860037,-13.341981993494441,-169.23687088236548
201,6700.954415954416,,,,,,,,145.02254214834875,107.97962787281551,119.60610449521639,83.41544379998828,179.99925645579088,182.40259783739646,726.7773204654505,502.86279400754,765.9587332546475,157.97318928185098,251.90206550067728,220.1987612209311,186.063477616776,174.29335346269895,62.163969351988825,61.227001140474705,98.76256396756206,213.30461583489597,211.2538104291115,180.69700862754868,160.4205349252396,-73.364327273432,-166.99815322795564,-30.80743389105189,-154.9400869656655,37.36964998515545,-182.27212338378976,-115.9212206558121,-179.05621949024578,-18.790381702835482,-159.3162564874086
202,6734.29249762583,,,,,,,,138.41510318525147,85.557595224837,126.4801639707255,96.73695852114751,179.99925901103782,18.541400537386334,3166.4541033195956,661.1172165654672,3444.0623484092093,55.0919284880352,733.8723089065999,199.76604183691185,1282.4401979457432,469.12472163020556,110.50861184769111,59.86220220361302,241.57553103019166,19.60765673510265,230.85807701891153,301.3088314763288,209.928000827972,11.311141688367645,-14.691548849371252,25.652533327305594,-48.75518555417732,-824.4613055031009,982.3015916892529,-3.0302499505703038,19.372087855434813,-14.596433385521102,209.4199361666674
203,6767.630579297245,,,,,,,,148.6061637750551,65.82795690288717,159.24374860851182,107.77231905922858,179.99919890231786,238.3501940266268,458.6966656686094,484.32025741689034,481.80755695597816,180.9328560122892,371.88666957176633,302.9147243047105,752.7249295143125,533.4518048308123,302.08510598991296,245.60544664832912,193.3454781406462,306.55282652774724,778.5233911939368,250.93098584487768,98.76349486793386,-44.738023271928775,234.11391301298391,15.629473141397343,180.25653373480284,-36.86181922665927,-751.8218045492082,-105.10551968525489,287.971292291165,-8.290707224574358,-98.41489771495364
204,6800.9686609686605,,,,,,,,139.2367445211381,67.65398784043592,139.66151242119847,100.41523184406115,179.99900998438622,292.116906641169,1886.0226978560238,539.0168854332992,1913.0825937192178,369.17115634937295,1253.2017173913418,577.2131125471275,21.36044408791197,495.17315647249245,307.1039564067424,134.61349393227476,245.66756869816854,265.73548601532576,386.9446516576741,423.5636217214394,65.9105643899314,202.86776798434653,210.18314836983194,329.9052687795596,165.67998162668803,-12.178283626750364,-17.548731564966097,75.83026718913347,254.68631511297582,-0.1879424353369857,-65.91029643265377
205,6834.306742640076,,,,,,,,140.93053675108075,62.60337275346451,149.13818747987108,106.45099785784087,179.99904967437615,258.3348115525789,1269.9075068659204,1233.9147977349965,1254.4159830728756,358.6197516018426,1080.0715890113972,738.1462739400354,1313.0038169737757,383.2260753211198,302.4129222953998,308.09222231358183,301.0414837136371,162.89079061767882,423.8835987030952,309.8629205301034,114.83086563468714,256.5922716746828,29.954648666479635,358.5111372594123,8.82557079911215,1022.0982235833937,-824.1930870465821,154.67340608995332,51.08372653384712,86.3782145531832,-75.66327876199804
206,6867.64482431149,,,,,,,,127.39319393948297,34.08770892359184,169.64184540294625,116.67376005040171,179.9991664116831,377.69625914424876,513.7474710557241,806.0715988472546,611.1815003527822,415.6860629935585,351.60817554211474,866.4098174937318,465.3621373592419,882.30464423483,109.45569298615436,475.1127822252985,80.49571614369918,343.3548095465379,350.5108683439368,743.1518467067932,145.04669691293464,269.6164571700689,-264.5022309823112,321.4655592475177,-263.54278055899266,418.0319272560062,-204.47793690809547,217.7673550926201,-265.4616814056297,92.75989005443735,111.50850677164239
207,6900.982905982905,,,,,,,,86.75214577466744,41.43430137619035,167.76510345457865,103.89463282485761,179.9991713072259,239.532686138088,837.359948835429,99.08416137916211,894.4564271373245,229.2786186796604,476.86686791191966,334.5011889669132,531.6480743050242,697.6977418873468,500.7601700353012,295.8993055917225,463.319726946645,258.3076759200851,651.1565638271795,446.8302138588369,867.0278169887624,48.15091629718346,-234.6431268719998,0.810984481248637,-229.27718440312435,-182.54295215191044,499.32729299719426,95.49084811311828,-240.00906934087527,-320.9689921623722,805.4291660366974
208,6934.320987654321,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
209,6967.659069325736,,,,,,,,66.43887935646165,,,74.62954327746985,179.99903915599214,746.2773522858279,2931.1235935138325,608.9925226183935,3176.348763273897,1034.3834912667899,1917.5172567636196,303.2351593789607,1215.1796831588524,803.5433367444771,2065.957487615179,1166.0222866792856,2251.8279216707315,548.1522999338937,410.0537278371668,1391.9735374180912,1754.8855870615532,741.2327358380052,86.62515718226182,968.3984999744289,363.52930040445074,-912.2867411722266,802.7419038790784,514.0669717015815,-190.2789860399271,-1679.0024115988,-510.4648132063422
210,7000.997150997151,,,,,,,,63.86516349422814,,,88.25017470211426,179.99908182370086,867.6961264427479,2621.4208587642706,267.026295356141,2743.452383482766,1162.0958029491512,1905.6407565297466,449.82650811282696,533.6713241927343,942.3556695251209,1398.5808909767377,1721.9633470515498,1661.9342621691922,664.2988134793749,1233.7108908243645,1513.2544150522683,2214.16649110856,850.7829010274367,170.48467134346126,1054.0474721329656,489.3368795851564,-478.2626504929313,236.79087695496798,647.5183299219077,-148.36753689823388,-2028.2779803491355,-888.0437403522552
211,7034.335232668565,,,,,,,,60.69264515927939,80.14870853437496,,101.77780983915977,179.99913648023306,890.1620455041418,2423.8000474768287,93.49441281706196,2424.17643606673,1213.0007874364148,1621.48415607286,275.8708875720598,309.4772906326157,981.0900872366595,1251.2676664468672,2629.950751840652,1375.8541850688114,686.8340841576393,1566.7488262781956,1852.0929834427734,3000.8650955119656,881.1224097455776,126.53760824460215,1113.9843744050572,480.01012895847896,-263.2268970974693,-162.75071140164886,648.2604450860979,-226.93491246927465,-2241.6174245379857,-1995.0796083038206
212,7067.673314339981,,,,,,,,71.63816040600341,82.14518734695493,,119.50676751715822,179.9991609693969,144.63573593214124,127.40703976147536,647.2119077110204,200.5647888567369,93.18760798324172,91.23382825619713,354.95827693556544,943.2538235470895,438.0192793320599,379.61745641361455,2002.757841908946,511.5858573833007,204.3140345204102,1193.1092565963147,763.6353844192803,1986.766824782327,117.84344696791453,-83.85951416119944,89.88475697686778,-24.58985044378583,-832.6705924603118,-443.1562479397049,145.80213695896128,-143.12917787861306,-1630.160871215601,-1135.7015232944095
213,7101.011396011396,,,,,,,,86.63479174279072,85.27097675348149,,130.24683216382985,179.99900990597544,180.6497588095485,416.967574176828,1241.181226850972,391.4696973825018,203.77921647201782,790.5579092251916,530.2351237072705,1100.2765100740103,674.4360953013806,267.0096844721496,1957.849172208444,573.2775209879594,159.17836223829718,549.1298277325145,648.9552606412676,2060.6220507997023,30.995054507150286,-177.97090198694514,17.899586050416342,-202.99156111812442,-757.3491214873903,-798.1420342288217,44.090522963884226,-152.95024285576585,-1788.3543361372597,-1023.6952694337468
214,7134.349477682811,,,,,,,,127.44734223489608,87.8375790973493,,139.0625872202858,179.9989755922271,188.1203742311696,751.1055898539762,1393.9358016415874,711.053424358144,245.5008248779899,840.4801364297274,497.84482477409045,1605.021953484696,595.6559241638156,273.5400541414726,1712.229921132263,254.7636885498415,134.75139031290897,184.497522431486,487.788170604614,1774.4314270197049,7.734281761050989,-187.961315398983,-16.266031595329803,-244.9613668150821,-415.9922369218182,-1550.176096444727,31.73459511743178,-130.96126398288393,-1193.8724603735811,-1312.7358597816692
215,7167.687559354226,,,,,,,,152.0761424557658,83.14438459639108,,149.18762186427855,179.9989734956211,193.4740286534343,855.8036714216589,795.534588750986,746.0501200049067,287.754014268148,1140.450047222801,439.04084009040645,827.7055858160948,420.0530435942526,921.348162541335,1456.1853977664548,887.2690479447376,110.14875414412799,174.72487697531,388.3179757373901,1340.337457829574,23.263669119246615,-192.07030343730946,-6.647498192330097,-287.67722102247944,451.0824412400355,-693.9893140359544,53.174836430823326,-96.46338585213945,-746.8693998019218,-1112.9647795418155
