frame_number,timestamp_ms,angle_left_elbow,angle_right_elbow,angle_left_shoulder,angle_right_shoulder,angle_left_hip,angle_right_hip,angle_left_knee,angle_right_knee,angle_left_ankle,angle_right_ankle,angle_upper_back,angle_lower_back
394,13131.07868383405,152.74832560885153,170.29952893533553,59.324156302612444,170.43275747866306,155.13606593743202,170.88335070690795,177.5492854960174,178.73901470336529,168.15169951514207,152.05135474325414,179.99643154858455,163.6997046481173
395,13164.406294706725,151.88207361655907,170.4190573483796,59.5839415586887,170.85298007498466,155.52202187626963,167.36145527270278,175.8625589001242,173.02866953781455,167.80024163945504,148.67026401212928,179.9964103346196,162.05051030237442
396,13197.7339055794,150.07576481674167,169.4844068239959,59.4811773164299,171.92668940847142,153.26717378533525,164.83793083426355,177.20242483447248,168.68580559883418,163.55894150923132,147.0970116551799,179.9963673237613,159.61778739477768
397,13231.061516452075,149.6087435766485,168.7033137710323,58.98440958174088,172.708170306804,153.3160811037067,163.2542203353082,176.11735168611216,165.47962366734376,154.94111205999894,145.4441553755278,179.99633996478659,158.81714685998355
398,13264.38912732475,149.3269440776562,168.8289246222374,58.79089574146521,172.2518947531402,151.3250575376242,161.92131139795708,177.73719807322774,162.60240958340708,151.43802818691992,144.05133242527072,179.99635298547065,157.18871019493642
399,13297.716738197425,149.13102372117558,168.66644172872833,58.71178579986384,172.14496794289764,148.92495342131974,160.44989271387115,179.19533901753186,159.59633891402245,151.7382756042287,142.5803045642486,179.99637487056242,155.3034575955587
400,13331.044349070102,148.418057118074,168.47808000648988,58.44189406095908,172.1200756307168,147.9152346041854,159.18231185334506,178.16731942587327,156.92688178766676,152.78319352151567,141.15815105070624,179.99640174830373,154.18392340062027
401,13364.371959942777,148.17613292048105,168.37245956884402,58.565762212199594,172.04064100606024,146.7936861652161,159.05722862512394,177.3213432607736,156.03302820080344,154.01744904243293,140.68456165809462,179.99644065965063,153.62227187163145
402,13397.699570815452,148.6170143724224,168.63405024975484,59.39576158534362,171.36609218309647,144.1412712130581,159.45262769676785,173.97059030849087,155.68260823974674,154.75453886944598,140.9918466508887,179.99653627682895,152.62337895386347
403,13431.027181688127,151.2449949402934,169.41568970178062,61.992033561008455,169.690171809906,144.1795451346557,160.58615428565307,174.13655538881906,155.75150996258424,153.64326025116537,142.11103728660925,179.9966520060314,153.32670632899527
404,13464.354792560802,152.8343773798771,170.2720305637561,63.32434288947612,167.33077290606022,142.80670017544458,161.91352805040356,170.61575388527916,155.79915303946728,154.9694280558093,144.20584864328367,179.99673180611447,153.4317685648735
405,13497.682403433477,153.65838282033036,169.78803581372537,63.43476098823935,166.67213680161376,140.7826393778049,162.52223412757056,167.149842191511,155.59222571313637,158.01160067386206,146.16600430647296,179.9967868896067,152.8380935501945
406,13531.010014306152,153.83903255367545,169.64608504633966,62.78447052971481,166.5460246926804,137.91483622762874,163.26710733958583,162.82871770014424,156.6638711804513,160.09969511924302,147.79612382946942,179.99678843637705,151.891697043353
407,13564.337625178829,151.85143051811352,169.039147247889,61.76461469185321,167.0862082515811,138.22984165291822,163.48386854120253,165.55824364386996,157.64214538158384,156.17684333789694,148.23978019696736,179.9967936192261,152.1708096875976
408,13597.665236051504,151.1424670380479,171.05260072106725,61.635835426951644,166.32303977976667,137.42149321921102,164.46216033884983,165.5756765365562,160.74654730154091,155.40974958457429,149.4825758315467,179.996777262776,152.3608126647732
409,13630.992846924179,150.1116593219124,172.62493744720763,61.43977324242315,166.11440797779198,135.15910205344542,164.47872511826847,163.91301024445892,163.01872895312206,155.47583328126976,150.972241719313,179.99678563326927,151.51763176699072
410,13664.320457796854,150.89765426062587,172.8143645236103,63.119051957924505,167.14203971231922,132.16439708626186,162.44612768081376,163.05416338361536,163.47833198503358,155.92394905039018,154.78230514567,179.9967221758317,148.83299544173175
411,13697.648068669529,150.17275342840347,172.39453619797132,63.612554646659724,168.54242082187918,128.76850161725545,161.13755916138444,160.37261165234798,165.42602203057774,161.25818536878424,156.2466257957096,179.996651896084,146.4862960891393
412,13730.975679542204,151.76240646266154,169.2354065308027,67.39506910113934,170.37660988735777,125.61632134501103,159.14576578437817,161.15005355800335,165.08189817547213,148.45031400065977,156.79478225809441,179.99675787880415,144.0590576730456
413,13764.303290414879,151.02667386472456,167.4808646196674,67.97872180447602,171.40583502213084,126.62184307509867,157.49501245233992,164.71358082464823,164.0881438071961,148.41339270373044,154.01901130819348,179.99688666935714,143.7591835426798
414,13797.630901287555,152.04772509013685,166.78473244105837,70.23867499303981,172.08499254718436,125.29273692753767,156.47793089992754,164.68281834873372,164.52612710625502,150.40086555080862,153.180844813637,179.9969717078422,142.78196686973553
415,13830.95851216023,153.85945195192934,166.9908189863482,72.0991559768609,171.82212778300683,124.03099333825344,155.72679631641668,163.46337099792729,164.7678080141433,141.6914442576721,153.86903466263405,179.99698094930451,141.86851578051062
416,13864.286123032905,153.74955454329185,166.46056426087546,72.78381934550814,172.38647756196792,125.6799466429023,156.20289897363253,164.90391253019249,167.21704625087293,145.1430938807478,152.66459509519035,179.9969768939706,142.83098900504964
417,13897.61373390558,155.6833334257773,163.00222727531408,74.04727607395454,173.81591777536806,128.93295854716118,156.02088967007998,167.97733127335056,168.2623818468774,148.15206724545092,155.65141298881548,179.9969972113286,144.10912516468377
418,13930.941344778255,154.08092763735596,164.00110421018022,73.02933796784797,173.10472560923498,130.67172630961838,155.96533800943084,167.71153935410752,169.43832612915546,147.58930632109022,160.05630678982257,179.99705571556234,144.89332873448691
419,13964.26895565093,154.74906924829642,163.6793517759353,73.02435059594406,172.94695732115957,131.763413788288,155.86507281986215,166.2361252550388,169.70835899772104,153.40673702728887,161.91918627558272,179.99703343252762,145.31830484587968
420,13997.596566523605,155.14079042436904,163.06717930958735,73.22201140582364,173.09821886541687,131.77119728665875,155.31479595332317,163.4974388747933,170.0418299458511,158.40192737272145,167.63858328647845,179.99705406730203,144.97878875137937
421,14030.924177396282,156.04748413234051,162.58842100009772,73.9022978461677,173.46681311652443,130.72304203534028,154.7674001965399,159.50625681991696,169.93593967726457,170.56361479881622,166.2419542233398,179.9970664057974,144.2177670185746
422,14064.251788268957,154.4866062571137,161.80872238257828,73.07008882437448,174.77840164092532,130.31853404309354,153.12243497855127,158.55484950894373,168.84679466913957,177.23549304419888,164.49980612995083,179.9970553928668,143.1665174608254
423,14097.579399141632,153.800024672771,160.47708392906802,71.6056945113582,176.4061524279769,130.51590976466005,151.80030628185645,157.53747125462502,168.4730192708462,175.437362026357,170.40063530868667,179.99696083971043,142.50483397508884
424,14130.907010014307,154.40156741009142,159.2902404653585,71.25968410760031,178.1660720909811,133.1030735338291,151.1361504009085,159.4997895511404,168.65177419567948,173.363285532233,169.05198204257354,179.9969229824852,143.35969453774092
425,14164.234620886982,156.1984194616824,158.62565351872456,71.32418833337965,178.34195558502208,135.41320320960298,151.36530791521767,160.38988046623012,167.3934535319073,173.3228192277479,167.92567494194307,179.99693524989897,144.5810528450126
426,14197.562231759657,157.55017729892012,158.19658384229865,71.86678376228541,178.2994284550288,136.53461491157188,151.51345533562377,160.3358751434942,166.58421299930396,174.59330909304452,166.7516891491694,179.996949915187,145.1897050455037
427,14230.889842632332,158.54338328608247,158.3786306191702,72.35993373688855,177.7650074302648,138.74907449121164,152.00474949258063,160.84681450350269,166.44958553060167,172.89189356544836,166.1106761357416,179.9969688483961,146.4847824671129
428,14264.217453505009,158.59356812510384,158.5846049275571,72.24068632609816,177.40347784325436,139.74093749104497,152.17493168767945,159.74980410252078,165.87349781521831,171.30756109419232,165.7352671211389,179.99698061963176,147.0324598354035
429,14297.545064377684,159.55937995180523,158.86350227775196,72.80124693938458,176.747862295602,140.6695300741045,152.57047673521555,158.86682452431074,165.22177437801042,173.592687887894,166.99033055078507,179.99698353288707,147.67969640074446
430,14330.872675250359,162.31802231062017,159.0646891727632,74.42176883518489,176.06925514779346,142.6221498617359,153.5995996492196,160.29810034198763,165.76961236566316,173.20756665653656,169.78214209586434,179.99700445342964,149.17112975235878
431,14364.200286123034,164.3291337786123,158.1045528299038,75.34643556532885,175.91909997771324,143.87569832943072,154.81152852270742,161.10137712345562,166.55905499586112,170.78257902686246,169.66616002821814,179.99702163305906,150.41937576783823
432,14397.527896995709,163.96398353823847,154.26151001647293,74.84158792552846,176.7344858992374,144.07848057110223,155.31863527679226,161.8842897144482,166.84285040845603,168.56332097547016,170.8682282857432,179.99705405777576,150.81077325762973
433,14430.855507868384,163.7951568591642,149.47839817334298,75.138771735647,178.12323798023345,142.79825069818037,155.5915137128471,161.94265920176454,167.52473190577655,169.38117124642983,166.88596335132186,179.99714290992353,150.4125070706602
434,14464.183118741059,163.4673280466061,144.7949371917145,75.03355275939292,179.85488255892997,141.9895840993276,155.43276307318158,162.09608095115823,167.8754966462346,169.56568703285768,166.13084640730898,179.99717477153922,149.9719269401002
435,14497.510729613736,162.64188423668682,141.08459602136114,74.06398538208147,179.0886215827462,141.37965545561053,154.91951028873106,162.1715461204331,167.7047235044557,169.97283632230804,169.28198519504784,179.9971605486978,149.43008705780272
436,14530.83834048641,161.97943340501266,142.26894649544803,73.93190699651934,178.99128044109335,139.004677446091,153.28149148593764,160.7620257484642,166.05245385488806,171.10657862491473,165.97404683489088,179.99713389751037,147.42160963302334
437,14564.165951359086,162.26993239826973,143.07577819833384,75.26057537697656,178.62340384492583,137.19738529128074,152.07219374652485,160.60133495318505,166.02571957189588,174.74519367756432,170.52114193876605,179.99714358507734,145.94584076867952
438,14597.49356223176,163.53930236136756,143.7739641650948,76.71375474036455,178.60091746111922,136.1582669603397,151.37647026339886,160.96427172251657,168.0467393183077,176.3253194962822,175.53723730185172,179.99711927345953,145.02477459968978
439,14630.821173104436,162.79060561065077,144.696237450002,77.00284340900487,179.09504581882868,139.58511473398366,153.29151681219193,166.538742709116,172.4907545933142,179.85886482830068,178.06573173751568,179.9971343658932,147.67970190442531
440,14664.14878397711,162.93869032532754,146.43091028337642,78.30156816375913,179.64180777714816,139.06018109908746,153.9542634891987,168.89122605034035,175.15826398809736,179.55796480137494,173.8194940692053,179.9971239267666,147.7626860362763
441,14697.476394849786,163.11428656841323,147.70590345198704,79.24035713097084,179.4126154876206,140.3459394056004,154.12119180867694,173.08522034248264,176.11978077983295,179.61953054155492,167.62815431520224,179.99710809662466,148.4920687507934
442,14730.80400572246,164.1612586945606,150.98318035156663,81.13012507546469,179.24488434677215,138.84266008653807,151.99186687293835,172.9934324537907,174.9313625119824,179.80601244315835,165.15922891101724,179.99709891031594,146.70101581213132
443,14764.131616595136,165.62768411433277,155.63531002571466,82.21174570779176,177.64668546678448,139.34139229350322,151.21740366305858,174.37799575383934,174.4319031062417,179.81495597365017,160.85754785337562,179.99708939773407,146.52329786194565
444,14797.45922746781,165.61986854072381,156.75743415200137,82.84360198011922,177.40459182685973,138.48778223730972,150.28674282966776,174.52841116857707,173.38826616564717,179.65554342443647,161.31033236929497,179.99708366556186,145.69382075216768
445,14830.786838340486,165.44816139640582,156.43429816379242,83.84108433190482,177.98513577772476,137.76530985156586,149.57437440125938,174.67948856762644,172.14472971714414,176.8147994825734,158.31983662796995,179.99707655785346,145.05027542300743
446,14864.11444921316,167.4103869125166,156.83398106007388,85.30309087219754,178.22751535996102,138.6994577512944,149.63774806447879,175.94410105667964,172.30850745425107,173.564771165311,157.80798018032874,179.99706880594482,145.55338210381268
447,14897.442060085836,167.9636773568496,156.75482579902555,85.4966219951405,178.76909346438512,138.5857517861891,149.33127444917602,175.93089063768363,172.4305404327735,173.67222011932446,157.1872732717232,179.99700684773453,145.29126896022257
448,14930.76967095851,168.5416306526557,155.59099387705976,85.91917314703423,179.3430141138171,139.4871379681319,148.69877969968695,177.25899874504802,173.24907124983397,171.7752293563181,158.05198689152962,179.9969100736856,145.29007220707692
